"COUNTY","DENSITY","POP","NAME","STATE","state","county",
"069","37.51442128","25050","Hardeman County, Tennessee","47","47","069",
"105","235.82484295","54068","Loudon County, Tennessee","47","47","105",
"139","38.729386759","16832","Polk County, Tennessee","47","47","139",
"149","536.57837086","332285","Rutherford County, Tennessee","47","47","149",
"159","64.133993695","20157","Smith County, Tennessee","47","47","159",
"185","72.595115378","27345","White County, Tennessee","47","47","185",
"189","253.30079531","144657","Wilson County, Tennessee","47","47","189",
"163","383.02309985","158348","Sullivan County, Tennessee","47","47","163",
"171","96.112207583","17883","Unicoi County, Tennessee","47","47","171",
"177","95.399882595","41277","Warren County, Tennessee","47","47","177",
"179","396.25984285","129375","Washington County, Tennessee","47","47","179",
"183","57.427096917","33328","Weakley County, Tennessee","47","47","183",
"005","40.98337614","16160","Benton County, Tennessee","47","47","005",
"007","37.06433432","15064","Bledsoe County, Tennessee","47","47","007",
"013","82.971393082","39842","Campbell County, Tennessee","47","47","013",
"015","55.25619499","14678","Cannon County, Tennessee","47","47","015",
"083","40.944879201","8201","Houston County, Tennessee","47","47","083",
"119","157.20258709","96387","Maury County, Tennessee","47","47","119",
"373","48.5816704","51353","Polk County, Texas","48","48","373",
"391","9.0177027379","6948","Refugio County, Texas","48","48","391",
"467","67.163501378","56590","Van Zandt County, Texas","48","48","467",
"055","80.082153069","43664","Caldwell County, Texas","48","48","055",
"487","13.151093865","12769","Wilbarger County, Texas","48","48","487",
"317","6.3074083925","5771","Martin County, Texas","48","48","317",
"383","3.2748695632","3849","Reagan County, Texas","48","48","383",
"501","10.89513022","8713","Yoakum County, Texas","48","48","501",
"189","33.250384565","33406","Hale County, Texas","48","48","189",
"419","31.767655706","25274","Shelby County, Texas","48","48","419",
"387","11.517649526","12023","Red River County, Texas","48","48","387",
"399","9.7652845149","10264","Runnels County, Texas","48","48","399",
"407","50.697163261","28859","San Jacinto County, Texas","48","48","407",
"435","2.5970895709","3776","Sutton County, Texas","48","48","435",
"451","78.317929694","119200","Tom Green County, Texas","48","48","451",
"459","71.619969175","41753","Upshur County, Texas","48","48","459",
"469","104.39103856","92084","Victoria County, Texas","48","48","469",
"473","107.63803501","55246","Waller County, Texas","48","48","473",
"481","38.259883776","41556","Wharton County, Texas","48","48","481",
"485","210.69366196","132230","Wichita County, Texas","48","48","485",
"493","63.540878886","51070","Wilson County, Texas","48","48","493",
"033","0.7287372551","654","Borden County, Texas","48","48","033",
"219","25.342588379","23021","Hockley County, Texas","48","48","219",
"315","25.871391119","9854","Marion County, Texas","48","48","315",
"323","45.895486045","58722","Maverick County, Texas","48","48","323",
"329","196.40196428","176832","Midland County, Texas","48","48","329",
"181","146.01970466","136212","Grayson County, Texas","48","48","181",
"297","11.740946169","12207","Live Oak County, Texas","48","48","297",
"299","23.333797622","21795","Llano County, Texas","48","48","299",
"363","30.643040382","29189","Palo Pinto County, Texas","48","48","363",
"147","39.865984721","35514","Fannin County, Texas","48","48","147",
"255","20.870985987","15601","Karnes County, Texas","48","48","255",
"123","22.17879403","20160","DeWitt County, Texas","48","48","123",
"041","391.05281168","229211","Brazos County, Texas","48","48","041",
"059","15.503036229","13943","Callahan County, Texas","48","48","059",
"067","32.045993415","30026","Cass County, Texas","48","48","067",
"165","14.305452668","21492","Gaines County, Texas","48","48","165",
"183","453.37909142","123945","Gregg County, Texas","48","48","183",
"179","23.635651549","21886","Gray County, Texas","48","48","179",
"313","30.648067902","14284","Madison County, Texas","48","48","313",
"303","346.7721136","310569","Lubbock County, Texas","48","48","303",
"237","9.8085490643","8935","Jack County, Texas","48","48","237",
"257","174.40218792","136154","Kaufman County, Texas","48","48","257",
"259","71.598945495","47431","Kendall County, Texas","48","48","259",
"035","19.008512137","18685","Bosque County, Texas","48","48","035",
"153","5.7572372388","5712","Floyd County, Texas","48","48","153",
"029","1615.3697451","2003554","Bexar County, Texas","48","48","029",
"017","8.4646169484","7000","Bailey County, Texas","48","48","017",
"071","73.410033896","43837","Chambers County, Texas","48","48","071",
"023","4.0450468041","3509","Baylor County, Texas","48","48","023",
"027","345.18530708","362924","Bell County, Texas","48","48","027",
"061","474.58866969","423163","Cameron County, Texas","48","48","061",
"121","1008.6743153","887207","Denton County, Texas","48","48","121",
"117","12.390252256","18546","Deaf Smith County, Texas","48","48","117",
"167","902.97670615","342139","Galveston County, Texas","48","48","167",
"141","828.26593589","839238","El Paso County, Texas","48","48","141",
"283","5.0581686572","7520","La Salle County, Texas","48","48","283",
"393","0.9241846788","854","Roberts County, Texas","48","48","393",
"443","0.3290983741","776","Terrell County, Texas","48","48","443",
"457","23.444653034","21672","Tyler County, Texas","48","48","457",
"463","17.230907221","26741","Uvalde County, Texas","48","48","463",
"483","5.5285053719","5056","Wheeler County, Texas","48","48","483",
"037","105.36134777","93245","Bowie County, Texas","48","48","037",
"009","9.4687283505","8553","Archer County, Texas","48","48","009",
"043","1.4882525732","9203","Brewster County, Texas","48","48","043",
"263","0.8443148759","762","Kent County, Texas","48","48","263",
"215","553.02896385","868707","Hidalgo County, Texas","48","48","215",
"423","252.58577796","232751","Smith County, Texas","48","48","423",
"425","48.95219302","9128","Somervell County, Texas","48","48","425",
"105","1.2339153571","3464","Crockett County, Texas","48","48","105",
"199","64.678613345","57602","Hardin County, Texas","48","48","199",
"207","6.2648575269","5658","Haskell County, Texas","48","48","207",
"227","40.701983212","36664","Howard County, Texas","48","48","227",
"289","16.217581225","17404","Leon County, Texas","48","48","289",
"333","6.5128365613","4873","Mills County, Texas","48","48","333",
"337","21.288944603","19818","Montague County, Texas","48","48","337",
"351","14.560708064","13595","Newton County, Texas","48","48","351",
"365","28.586730602","23194","Panola County, Texas","48","48","365",
"389","6.0621844896","15976","Reeves County, Texas","48","48","389",
"403","21.439459374","10542","Sabine County, Texas","48","48","403",
"421","3.2746038482","3022","Sherman County, Texas","48","48","421",
"437","8.3097457203","7397","Swisher County, Texas","48","48","437",
"231","117.31580879","98594","Hunt County, Texas","48","48","231",
"063","66.858100108","13094","Camp County, Texas","48","48","063",
"195","5.8696910124","5399","Hansford County, Texas","48","48","195",
"187","234.58186897","166847","Guadalupe County, Texas","48","48","187",
"077","9.6173804321","10471","Clay County, Texas","48","48","077",
"205","3.814081359","5576","Hartley County, Texas","48","48","205",
"217","38.22157088","36649","Hill County, Texas","48","48","217",
"293","25.884934893","23437","Limestone County, Texas","48","48","293",
"347","68.885415109","65204","Nacogdoches County, Texas","48","48","347",
"369","10.90461678","9605","Parmer County, Texas","48","48","369",
"367","158.09984849","142878","Parker County, Texas","48","48","367",
"377","1.7389263549","6704","Presidio County, Texas","48","48","377",
"465","15.589476621","49025","Val Verde County, Texas","48","48","465",
"109","0.5694939354","2171","Culberson County, Texas","48","48","109",
"135","185.14231879","166223","Ector County, Texas","48","48","135",
"169","6.9721337513","6229","Garza County, Texas","48","48","169",
"173","1.5651770012","1409","Glasscock County, Texas","48","48","173",
"185","36.674567913","28880","Grimes County, Texas","48","48","185",
"453","1283.9265476","1273954","Travis County, Texas","48","48","453",
"085","1229.7687086","1034730","Collin County, Texas","48","48","085",
"005","108.69412151","86715","Angelina County, Texas","48","48","005",
"087","3.1793022339","2920","Collingsworth County, Texas","48","48","087",
"101","1.5523613289","1398","Cottle County, Texas","48","48","101",
"209","339.50235229","230191","Hays County, Texas","48","48","209",
"143","39.419199755","42698","Erath County, Texas","48","48","143",
"039","274.5339241","374264","Brazoria County, Texas","48","48","039",
"345","1.2126528967","1200","Motley County, Texas","48","48","345",
"129","3.5364956816","3278","Donley County, Texas","48","48","129",
"013","41.944468269","51153","Atascosa County, Texas","48","48","013",
"083","6.4731226341","8175","Coleman County, Texas","48","48","083",
"353","16.133821887","14714","Nolan County, Texas","48","48","353",
"229","1.0690237627","4886","Hudspeth County, Texas","48","48","229",
"325","38.920780674","51584","Medina County, Texas","48","48","325",
"475","14.358497738","11998","Ward County, Texas","48","48","475",
"213","94.6913653","82737","Henderson County, Texas","48","48","213",
"203","73.943031064","66553","Harrison County, Texas","48","48","203",
"327","2.3702184395","2138","Menard County, Texas","48","48","327",
"277","54.959455356","49859","Lamar County, Texas","48","48","277",
"149","26.681861992","25346","Fayette County, Texas","48","48","149",
"491","528.06043458","590551","Williamson County, Texas","48","48","491",
"267","3.4668682783","4337","Kimble County, Texas","48","48","267",
"233","23.594229205","20938","Hutchinson County, Texas","48","48","233",
"477","59.388218198","35882","Washington County, Texas","48","48","477",
"343","49.160835028","12388","Morris County, Texas","48","48","343",
"361","249.84889377","83396","Orange County, Texas","48","48","361",
"429","10.444717572","9366","Stephens County, Texas","48","48","429",
"495","9.5213322415","8010","Winkler County, Texas","48","48","495",
"201","2762.5492191","4713325","Harris County, Texas","48","48","201",
"003","12.464006149","18705","Andrews County, Texas","48","48","003",
"053","48.432225567","48155","Burnet County, Texas","48","48","053",
"171","25.503644872","26988","Gillespie County, Texas","48","48","171",
"177","19.534326919","20837","Gonzales County, Texas","48","48","177",
"113","3021.0825913","2635516","Dallas County, Texas","48","48","113",
"305","6.6725194955","5951","Lynn County, Texas","48","48","305",
"311","0.6518692887","743","McMullen County, Texas","48","48","311",
"503","19.693857231","18010","Young County, Texas","48","48","503",
"505","14.201545914","14179","Zapata County, Texas","48","48","505",
"251","242.49884518","175817","Johnson County, Texas","48","48","251",
"221","146.52184064","61643","Hood County, Texas","48","48","221",
"223","48.322452085","37084","Hopkins County, Texas","48","48","223",
"357","10.718279654","9836","Ochiltree County, Texas","48","48","357",
"269","0.2986147935","272","King County, Texas","48","48","269",
"275","4.3074404297","3664","Knox County, Texas","48","48","275",
"309","247.43116597","256623","McLennan County, Texas","48","48","309",
"073","49.998321227","52646","Cherokee County, Texas","48","48","073",
"095","2.7710147494","2726","Concho County, Texas","48","48","095",
"119","20.756749454","5331","Delta County, Texas","48","48","119",
"137","0.9122369874","1932","Edwards County, Texas","48","48","137",
"133","19.816341085","18360","Eastland County, Texas","48","48","133",
"253","21.627863961","20083","Jones County, Texas","48","48","253",
"243","1.0041704612","2274","Jeff Davis County, Texas","48","48","243",
"247","4.5767673443","5200","Jim Hogg County, Texas","48","48","247",
"249","46.790818631","40482","Jim Wells County, Texas","48","48","249",
"339","582.74698473","607391","Montgomery County, Texas","48","48","339",
"111","4.8478760867","7287","Dallam County, Texas","48","48","111",
"127","7.6184187949","10124","Dimmit County, Texas","48","48","127",
"479","82.300711375","276652","Webb County, Texas","48","48","479",
"157","941.89227299","811688","Fort Bend County, Texas","48","48","157",
"011","2.0756584535","1887","Armstrong County, Texas","48","48","011",
